node_id,name,food_group,primary_category,is_vegetarian,is_vegan,cuisine_region,nova_level,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_lactose_free,is_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulfite_free,is_lupin_free,is_mollusc_free
836,jaggery,Sweet,Sweet,True,True,South_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
837,jalapeno,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
838,jam,Sweet,Sweet,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
839,jarlsberg_cheese,Dairy,Dairy,True,False,Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
840,jasmine_flower,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
841,jasmine_tea,Beverage,Beverage,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
842,jellyfish,Seafood,Seafood,False,False,East_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
843,jerk_seasoning,Spice,Spice,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
844,jerusalem_artichoke,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
845,jicama,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
846,jinhua_ham,Meat,Meat,False,False,East_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
847,jobs_tears,Grain,Grain,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
848,juniper_berry,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
849,junket,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
850,kabanos,Pantry,Pantry,True,True,Eastern_European,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
851,kadaifi,Pantry,Pantry,True,True,Mediterranean,,False,True,True,True,True,True,True,True,True,True,True,True,True,True
852,kaffir_lime,Fruit,Fruit,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
853,kaffir_lime_leaf,Herb,Herb,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
854,kale,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
855,kangaroo,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
856,kapok_flower,Vegetable,Vegetable,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
857,kashkaval_cheese,Dairy,Dairy,True,False,Eastern_European;Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
858,kashmiri_chili,Spice,Spice,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
859,kasseri_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
860,kaya,Pantry,Pantry,True,True,Southeast_Asian,,True,True,False,True,True,True,True,True,True,True,True,True,True,True
861,kaymak,Pantry,Pantry,True,True,Mediterranean;Eastern_European,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
862,kefalotyri,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,False,True,True,True,True,True,True,True
863,kefir,Dairy,Dairy,True,False,Eastern_European,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
864,kelp,Seafood,Seafood,False,False,Japanese;East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
865,kencur,Spice,Spice,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
866,ketchup,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
867,khmeli_suneli,Spice,Spice,True,True,Eastern_European,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
868,khoya,Dairy,Dairy,True,False,South_Asian,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
869,kidney,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
870,kidney_bean,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
871,kielbasa,Meat,Meat,False,False,Eastern_European,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
872,kimchi,Vegetable,Vegetable,True,True,East_Asian,3.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True
873,kinako,Legume,Legume,True,True,Japanese,2.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
874,king_oyster_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
875,kirschwasser,Pantry,Pantry,True,True,Western_Atlantic,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
876,kissel,Sweet,Sweet,True,True,Eastern_European,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
877,kiwi,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
878,kluwek,Nut/Seed,Nut/Seed,True,True,Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
879,kohlrabi,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
880,koji,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
881,kokum,Fruit,Fruit,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
882,komatsuna,Vegetable,Vegetable,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
883,kombu,Seafood,Seafood,False,False,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
884,kombucha,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
885,konjac,Vegetable,Vegetable,True,True,Japanese;East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
886,korean_bbq_sauce,Pantry,Pantry,True,True,East_Asian,4.0,False,True,True,True,True,False,True,True,True,True,False,True,True,True
887,korean_rice_wine,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,False,True,True
888,krill,Seafood,Seafood,False,False,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
889,kudzu_root,Vegetable,Vegetable,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
890,kumquat,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
891,kvass,Beverage,Beverage,True,True,Eastern_European,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
892,la_cam_leaf,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
893,la_giang_leaf,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
894,labneh,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
895,lacon,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
896,ladyfinger,Sweet,Sweet,True,True,universal,4.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True
897,laksa_paste,Pantry,Pantry,True,True,Southeast_Asian,4.0,True,False,True,False,False,True,True,True,True,True,True,True,True,True
898,lamb,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
899,lambs_quarters,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
900,langoustine,Seafood,Seafood,False,False,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
901,lard,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
902,lavender,Herb,Herb,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
903,lecithin,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,False,True,True,True,True,True,True,True,True
904,leek,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
905,lemon,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
906,lemon_balm,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
907,lemon_leaf,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
908,lemon_pepper,Spice,Spice,True,True,Western_Atlantic,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
909,lemon_verbena,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
910,lemongrass,Herb,Herb,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
911,lentil,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
912,lettuce,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
913,liangpi,Pantry,Pantry,True,True,East_Asian,,False,True,True,True,True,False,True,True,True,True,True,True,True,True
914,licorice_root,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
915,light_soy_sauce,Pantry,Pantry,True,True,East_Asian,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
916,lillet,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
917,lily_bulb,Vegetable,Vegetable,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
918,lima_bean,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
919,lime,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
920,limewater,Pantry,Pantry,True,True,Southeast_Asian;Latin_American,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
921,limoncello,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
922,lingonberry,Fruit,Fruit,True,True,Western_Atlantic,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
923,linguica,Meat,Meat,False,False,Latin_American;Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
924,lions_mane_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
925,liqueur,Beverage,Beverage,True,True,universal,4.0,False,True,False,True,True,True,False,False,True,True,True,False,True,True
926,liquid_smoke,Pantry,Pantry,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
927,liquor,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
928,litsea_cubeba,Spice,Spice,True,True,Southeast_Asian;East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
929,liver,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
930,loach,Fish,Fish,False,False,East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
931,lobster,Seafood,Seafood,False,False,universal,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
932,loganberry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
933,long_pepper,Spice,Spice,True,True,South_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
934,longan,Fruit,Fruit,True,True,East_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
935,longaniza,Meat,Meat,False,False,Latin_American;Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
936,loquat,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
937,loquat_leaf,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
938,lotus_flower,Herb,Herb,True,True,East_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
939,lotus_leaf,Herb,Herb,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
940,lotus_root,Vegetable,Vegetable,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
941,lotus_seed,Nut/Seed,Nut/Seed,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
942,lovage,Herb,Herb,True,True,Eastern_European;Mediterranean,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
943,lucuma,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
944,luffa,Vegetable,Vegetable,True,True,East_Asian;South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
945,luncheon_meat,Meat,Meat,False,False,universal,4.0,False,True,True,True,True,False,True,True,False,False,True,False,True,True
946,lychee,Fruit,Fruit,True,True,East_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
947,lye_water,Pantry,Pantry,True,True,East_Asian;Southeast_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
948,mac_khen,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
949,mac_mat_fruit,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,False,True,True,True,True,True,True
950,maca,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
951,macadamia_nut,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
952,mace,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
953,mache,Vegetable,Vegetable,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
954,mackerel,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
955,madeira_wine,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
956,maggi_seasoning,Pantry,Pantry,True,True,universal,4.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
957,mahi_mahi,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
958,mahleb,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
959,maitake_mushroom,Vegetable,Vegetable,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
960,mala_sauce,Pantry,Pantry,True,True,East_Asian,4.0,False,True,True,True,True,False,True,True,True,True,False,True,True,True
961,malabar_spinach,Vegetable,Vegetable,True,True,South_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
962,malanga,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
963,mallow,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
964,malt,Grain,Grain,True,True,universal,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
965,malt_vinegar,Pantry,Pantry,True,True,Western_Atlantic,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
966,maltose,Sweet,Sweet,True,True,East_Asian,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
967,manchego_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
968,mandarin_fish,Fish,Fish,False,False,East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
969,mango,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
970,mangosteen,Fruit,Fruit,True,True,Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
971,mantis_shrimp,Seafood,Seafood,False,False,East_Asian;Southeast_Asian,1.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
972,maple_syrup,Sweet,Sweet,True,True,Western_Atlantic,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
973,mapo_tofu_sauce,Pantry,Pantry,True,True,East_Asian,,False,True,True,True,True,False,True,True,True,True,True,True,True,True
974,maraschino_cherry,Fruit,Fruit,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
975,maraschino_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
976,margarine,Fat/Oil,Fat/Oil,True,True,universal,4.0,True,True,True,True,True,False,False,True,True,True,True,True,True,True
977,marinara_sauce,Pantry,Pantry,True,True,Mediterranean;Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
978,marjoram,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
979,marlin,Pantry,Pantry,True,True,universal,,True,True,True,False,True,True,True,True,True,True,True,True,True,True
980,marmite,Pantry,Pantry,True,True,Western_Atlantic,4.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
981,marsala_wine,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
982,marshmallow,Sweet,Sweet,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
983,marzipan,Sweet,Sweet,True,True,universal,3.0,True,True,False,True,True,True,True,False,True,True,True,True,True,True
984,masa_harina,Grain,Grain,True,True,Latin_American,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
985,mascarpone_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
986,masoor_dal,Legume,Legume,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
987,mastic,Spice,Spice,True,True,Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
988,matambre,Meat,Meat,False,False,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
989,matcha_powder,Pantry,Pantry,True,True,Japanese,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
990,matsoni,Dairy,Dairy,True,False,Eastern_European,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
991,matsutake_mushroom,Vegetable,Vegetable,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
992,matzo,Grain,Grain,True,True,universal,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
993,mayonnaise,Fat/Oil,Fat/Oil,True,True,universal,4.0,True,True,False,True,True,False,True,True,True,False,True,True,True,True
994,mead,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
995,meat,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
996,meat_extract,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
997,meat_floss,Meat,Meat,False,False,East_Asian;Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
998,meat_stock,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
999,meat_tenderizer,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1000,mei_kuei_lu_wine,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1001,melinjo,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1002,melon,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1003,melon_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1004,melon_seed,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1005,mentaiko,Fish,Fish,False,False,Japanese,3.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1006,mentsuyu,Pantry,Pantry,True,True,Japanese,4.0,False,True,True,False,True,False,True,True,True,True,True,True,True,True
1007,merguez,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1008,meringue,Sweet,Sweet,True,True,universal,3.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
1009,mesquite,Pantry,Pantry,True,True,Western_Atlantic;Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1010,metaxa,Beverage,Beverage,True,True,Mediterranean,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1011,mettwurst,Meat,Meat,False,False,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1012,mezcal,Beverage,Beverage,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1013,microgreen,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1014,miiuy_croaker,Fish,Fish,False,False,East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1015,milk,Dairy,Dairy,True,False,universal,1.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1016,milk_bread,Grain,Grain,True,True,universal,4.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True
1017,milk_chocolate,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,False,False,False,True,True,True,True,True,True
1018,milk_tea,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1019,milk_tofu,Dairy,Dairy,True,False,East_Asian,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1020,milkfish,Fish,Fish,False,False,Southeast_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1021,millet,Grain,Grain,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1022,milo,Grain,Grain,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1023,milt,Pantry,Pantry,True,True,universal,,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1024,mincemeat,Sweet,Sweet,True,True,Western_Atlantic,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1025,mint,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1026,mirasol_chile,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1027,mirepoix,Vegetable,Vegetable,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True
1028,mirin,Pantry,Pantry,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1029,miso,Legume,Legume,True,True,Japanese,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
1030,mitsuba,Herb,Herb,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1031,mixed_grains,Grain,Grain,True,True,universal,1.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1032,mixed_herbs,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1033,mixed_seeds,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
1034,mixed_sprouts,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1035,mixed_vegetable,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1036,mizuame,Sweet,Sweet,True,True,Japanese,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1037,mizuna,Vegetable,Vegetable,True,True,Japanese,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1038,mocha,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,False,False,False,True,True,True,True,True,True
1039,mochi,Grain,Grain,True,True,Japanese,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1040,mojo,Pantry,Pantry,True,True,Latin_American,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1041,molasses,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1042,mole,Pantry,Pantry,True,True,Latin_American,,False,True,True,True,False,False,False,False,True,True,False,True,True,True
1043,monk_fruit,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1044,monkfish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1045,montasio_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1046,monterey_jack_cheese,Dairy,Dairy,True,False,Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1047,montreal_steak_seasoning,Spice,Spice,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1048,mopping_sauce,Pantry,Pantry,True,True,Western_Atlantic,,False,True,True,False,True,False,True,True,True,False,True,False,True,True
1049,morel_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1050,moringa,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1051,mortadella,Meat,Meat,False,False,Mediterranean,3.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
1052,moscatel_wine,Pantry,Pantry,True,True,Mediterranean,,True,True,True,True,True,True,True,True,True,True,True,False,True,True
1053,mountain_pepper,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1054,mozzarella_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1055,msg,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1056,mudfish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1057,mudskipper,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1058,muenster_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
1059,muffin,Grain,Grain,True,True,universal,4.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True
1060,mugwort,Herb,Herb,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1061,mulato_chile,Spice,Spice,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1062,mulberry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1063,mulberry_leaf,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1064,mullet,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
1065,mulling_spice,Spice,Spice,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1066,mung_bean,Legume,Legume,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1067,mung_bean_jelly,Legume,Legume,True,True,East_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
